time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41
0.647995, 1, -1.00642e-06, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823025, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275226, -5.34141e-10, 6.92241e-43, -6.97847e-43, -3.00083e-10, 0.010182, 1.0986, 0.0252005, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, -2.84217e-13, -1.51118e-05
0.697995, 1, -1.15953e-06, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823026, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275226, -1.75434e-14, -2.35823e-14, -6.97847e-43, -7.20998e-15, 0.010182, 1.0986, 0.0252005, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, -2.27374e-13, -1.51118e-05
0.747994, 1, -1.15953e-06, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823026, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275226, 4.97423e-17, -1.33552e-20, -6.97847e-43, -4.08317e-21, 0.010182, 1.0986, 0.0252005, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, -1.84741e-13, -1.51118e-05
0.797993, 1, -1.15953e-06, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823026, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275226, 2.81702e-23, -7.56331e-27, -6.97847e-43, -2.31239e-27, 0.010182, 1.0986, 0.0252005, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, -1.42109e-13, -1.51118e-05
0.847993, 1, -1.15953e-06, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823026, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275226, 1.59534e-29, -4.28327e-33, -6.97847e-43, -1.30955e-33, 0.010182, 1.0986, 0.0252005, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, -1.27898e-13, -1.51118e-05
0.897992, 1, -1.15953e-06, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823026, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275226, 4.97523e-17, -2.42599e-39, -6.97847e-43, -7.41562e-40, 0.010182, 1.0986, 0.0252005, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, -8.52651e-14, -1.51118e-05
0.947991, 1, -1.15953e-06, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823026, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275226, 2.81758e-23, -6.92241e-43, -6.97847e-43, -6.24979e-43, 0.010182, 1.0986, 0.0252005, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, -5.68434e-14, -1.51118e-05
0.997991, 1, -1.15953e-06, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823026, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275226, 2.80173e-18, -6.92241e-43, -6.97847e-43, -6.24979e-43, 0.010182, 1.0986, 0.0252005, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, -2.84217e-14, -1.51118e-05
0.999991, 1, -1.15953e-06, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823026, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275226, 1.57597e-18, -6.92241e-43, -6.97847e-43, -6.24979e-43, 0.010182, 1.0986, 0.0252005, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, -2.84217e-14, -1.51118e-05
0.999991, 1, -1.15953e-06, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823026, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275226, 1.57597e-18, -6.92241e-43, -6.97847e-43, -6.24979e-43, 0.010182, 1.0986, 0.0252005, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, -2.84217e-14, -1.51118e-05
1.04999, 1, -1.15953e-06, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823026, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275226, 8.92506e-25, -6.92241e-43, -6.97847e-43, -6.24979e-43, 0.010182, 1.0986, 0.0252005, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, -1.42109e-14, -1.51118e-05
1.1, 1, -1.15953e-06, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823026, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275226, 2.79541e-16, -6.92241e-43, -6.97847e-43, -6.24979e-43, 0.010182, 1.0986, 0.0252005, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, 2.84217e-14, -1.51118e-05
1.15, 1, -1.15953e-06, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823026, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275226, 1.5831e-22, -6.92241e-43, -6.97847e-43, -6.24979e-43, 0.010182, 1.0986, 0.0252005, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, 5.68434e-14, -1.51118e-05
1.2, 1, -1.15953e-06, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823026, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275226, 8.96544e-29, -6.92241e-43, -6.97847e-43, -6.24979e-43, 0.010182, 1.0986, 0.0252005, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, 9.9476e-14, -1.51118e-05
1.25, 1, -1.15953e-06, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823026, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275226, 8.87484e-20, -6.92241e-43, -6.97847e-43, -6.24979e-43, 0.010182, 1.0986, 0.0252005, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, 1.27898e-13, -1.51118e-05
1.3, 1, -1.15953e-06, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823026, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275226, 5.02602e-26, -6.92241e-43, -6.97847e-43, -6.24979e-43, 0.010182, 1.0986, 0.0252005, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, 1.56319e-13, -1.51118e-05
1.35001, 1, -1.15953e-06, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823026, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275226, 6.62616e-16, -6.92241e-43, -6.97847e-43, -6.24979e-43, 0.010182, 1.0986, 0.0252005, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, 1.84741e-13, -1.51118e-05
1.40001, 1, -1.15953e-06, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823026, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275226, 3.75254e-22, -6.92241e-43, -6.97847e-43, -6.24979e-43, 0.010182, 1.0986, 0.0252005, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, 2.27374e-13, -1.51118e-05
1.45001, 1, -1.15953e-06, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823026, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275226, 2.12514e-28, -6.92241e-43, -6.97847e-43, -6.24979e-43, 0.010182, 1.0986, 0.0252005, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, 2.41585e-13, -1.51118e-05
1.50001, 1, -1.15953e-06, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823026, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275226, 2.80173e-18, -6.92241e-43, -6.97847e-43, -6.24979e-43, 0.010182, 1.0986, 0.0252005, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, 2.84217e-13, -1.51118e-05
1.55002, 1, -1.15953e-06, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823026, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275226, 1.58668e-24, -6.92241e-43, -6.97847e-43, -6.24979e-43, 0.010182, 1.0986, 0.0252005, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, 3.12639e-13, -1.51118e-05
1.60002, 1, -1.15953e-06, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823026, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275226, 1.57242e-16, -6.92241e-43, -6.97847e-43, -6.24979e-43, 0.010182, 1.0986, 0.0252005, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, 3.41061e-13, -1.51118e-05
1.65002, 1, -1.15953e-06, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823026, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275226, 8.90494e-23, -6.92241e-43, -6.97847e-43, -6.24979e-43, 0.010182, 1.0986, 0.0252005, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, 3.69482e-13, -1.51118e-05
1.70002, 1, -1.15953e-06, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823026, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275226, 5.04306e-29, -6.92241e-43, -6.97847e-43, -6.24979e-43, 0.010182, 1.0986, 0.0252005, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, 3.97904e-13, -1.51118e-05
1.75003, 1, -7.07955e-07, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823022, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275226, 5.66082e-10, 4.18295e-12, -6.97847e-43, 1.69262e-10, 0.010182, 1.0986, 0.0252006, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, 4.9738e-13, -1.51118e-05
1.80003, 1, -5.54842e-07, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823021, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275227, 1.72684e-14, 2.3689e-18, -6.97847e-43, 3.58953e-15, 0.010182, 1.0986, 0.0252006, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, 5.40012e-13, -1.51118e-05
1.85003, 1, -5.54842e-07, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823021, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275227, 2.48859e-17, 1.34156e-24, -6.97847e-43, 2.03283e-21, 0.010182, 1.0986, 0.0252006, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, 5.68434e-13, -1.51118e-05
1.90003, 1, -5.54842e-07, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823021, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275227, 1.40934e-23, 7.59753e-31, -6.97847e-43, 1.15123e-27, 0.010182, 1.0986, 0.0252006, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, 5.96856e-13, -1.51118e-05
1.95004, 1, -5.54842e-07, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823021, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275227, 1.05421e-21, 4.30265e-37, -6.97847e-43, 6.51969e-34, 0.010182, 1.0986, 0.0252006, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, 6.25278e-13, -1.51118e-05
2.00004, 1, -5.54842e-07, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823021, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275227, 7.90658e-22, 6.92241e-43, -6.97847e-43, 3.69548e-40, 0.010182, 1.0986, 0.0252006, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, 6.53699e-13, -1.51118e-05
2.00004, 1, -5.54842e-07, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823021, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275227, 7.90658e-22, 6.92241e-43, -6.97847e-43, 3.69548e-40, 0.010182, 1.0986, 0.0252006, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, 6.53699e-13, -1.51118e-05
2.05003, 1, -5.54842e-07, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823021, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275227, 5.91656e-20, 6.92241e-43, -6.97847e-43, 6.55808e-43, 0.010182, 1.0986, 0.0252006, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, 6.82121e-13, -1.51118e-05
2.10003, 1, -5.54842e-07, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823021, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275227, 5.88992e-16, 6.92241e-43, -6.97847e-43, 6.55808e-43, 0.010182, 1.0986, 0.0252006, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, 7.10543e-13, -1.51118e-05
2.15003, 1, -5.54842e-07, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823021, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275227, 6.39549e-18, 6.92241e-43, -6.97847e-43, 6.55808e-43, 0.010182, 1.0986, 0.0252006, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, 7.38964e-13, -1.51118e-05
2.20002, 1, -5.54842e-07, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823021, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275227, 3.62191e-24, 6.92241e-43, -6.97847e-43, 6.55808e-43, 0.010182, 1.0986, 0.0252006, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, 7.67386e-13, -1.51118e-05
2.25002, 1, -5.54842e-07, 1, 8.92524, 1, 10.2753, 1.01053, -0.0823021, 1.01506, 0.538201, 1.01889, 6.47639, 1.02112, 5.10167, 1.01673, 5.408, 1.01421, 0.275227, 2.49605e-20, 6.92241e-43, -6.97847e-43, 6.55808e-43, 0.010182, 1.0986, 0.0252006, -0.182734, 0.010182, 0.519792, 1.05956, 0.998, -0.236964, 0.519792, 0.9, 1.08182, 1.152, -0.284215, 0.9, -2.84217e-14, -3.02235e-05, 7.95808e-13, -1.51118e-05
